,image_url,wikipedia_url,wit_split,century_method,is_starter_set,century_id
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Turkey%2C_Ottawa.JPG/lossless-page1-1024px-Turkey%2C_Ottawa.JPG.jpg,http://en.wikipedia.org/wiki/1985_Turkish_embassy_attack_in_Ottawa,train,with_knowledge_graph,0,215
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Buka_Passage_NAN1Jan44.jpg/lossless-page1-1024px-Buka_Passage_NAN1Jan44.jpg.jpg,http://en.wikipedia.org/wiki/Invasion_of_Buka_and_Bougainville,train,with_knowledge_graph,0,216
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Color_photograph_of_judges%27_bench_at_IMT.jpg/lossless-page1-1024px-Color_photograph_of_judges%27_bench_at_IMT.jpg.jpg,http://en.wikipedia.org/wiki/Nuremberg_trials,train,with_foundation_model,0,217
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Kammuri_2019-12-02_0515Z.jpg/lossless-page1-1024px-Kammuri_2019-12-02_0515Z.jpg.jpg,http://en.wikipedia.org/wiki/Typhoon_Kammuri,train,with_knowledge_graph,0,218
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/KZ_Mauthausen_Totgeschlagen.jpeg/lossless-page1-1024px-KZ_Mauthausen_Totgeschlagen.jpeg.jpg,http://en.wikipedia.org/wiki/Persecution_of_homosexuals_in_Nazi_Germany,train,with_foundation_model,0,219
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Middle_Creek_Battlefield.jpg/lossless-page1-1024px-Middle_Creek_Battlefield.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Middle_Creek,train,with_knowledge_graph,0,220
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/John_Mayall%2C_Sergeant_Dawson_and_his_Daughter%2C_1855.jpg/lossless-page1-1024px-John_Mayall%2C_Sergeant_Dawson_and_his_Daughter%2C_1855.jpg.jpg,http://en.wikipedia.org/wiki/List_of_photographs_considered_the_most_important,,manually_curated,0,221
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Carnifex_Ferry_Battlefield_State_Park.jpg/lossless-page1-1024px-Carnifex_Ferry_Battlefield_State_Park.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Carnifex_Ferry,train,with_knowledge_graph,0,222
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Revolu%C3%A7%C3%A3o_de_1930.jpg/lossless-page1-1024px-Revolu%C3%A7%C3%A3o_de_1930.jpg.jpg,http://en.wikipedia.org/wiki/Brazilian_Revolution_of_1930,train,with_knowledge_graph,0,223
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Pinochet_de_Civil.jpg/lossless-page1-1024px-Pinochet_de_Civil.jpg.jpg,http://simple.wikipedia.org/wiki/Augusto_Pinochet,train,with_foundation_model,0,224
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Rewa_jan_16_1994_0555Z.jpg/lossless-page1-1024px-Rewa_jan_16_1994_0555Z.jpg.jpg,http://en.wikipedia.org/wiki/Cyclone_Rewa,train,with_knowledge_graph,0,225
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/North_Sea_relief_location_map.jpg/lossless-page1-1024px-North_Sea_relief_location_map.jpg.jpg,http://en.wikipedia.org/wiki/Piper_Alpha,train,with_knowledge_graph,0,226
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Raising_the_Flag_on_Iwo_Jima%2C_larger_-_edit1.jpg/lossless-page1-1024px-Raising_the_Flag_on_Iwo_Jima%2C_larger_-_edit1.jpg.jpg,http://en.wikipedia.org/wiki/Harlon_Block,,manually_curated,0,227
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Independent_State_Of_Croatia_1941_Locator_Map.png/lossless-page1-1024px-Independent_State_Of_Croatia_1941_Locator_Map.png.jpg,http://en.wikipedia.org/wiki/Srb_uprising,train,with_knowledge_graph,0,228
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Battle_of_Poland.png/lossless-page1-1024px-Battle_of_Poland.png.jpg,http://en.wikipedia.org/wiki/Invasion_of_Poland,train,with_knowledge_graph,0,229
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/James_Meredith_OleMiss.jpg/lossless-page1-1024px-James_Meredith_OleMiss.jpg.jpg,http://en.wikipedia.org/wiki/Ole_Miss_riot_of_1962,train,with_knowledge_graph,0,230
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Corpus_christi_1887.jpg/lossless-page1-1024px-Corpus_christi_1887.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Corpus_Christi,train,with_knowledge_graph,0,231
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Map_of_the_Supreme_Administration_of_the_Northern_Region.png/lossless-page1-1024px-Map_of_the_Supreme_Administration_of_the_Northern_Region.png.jpg,http://en.wikipedia.org/wiki/Supreme_Administration_of_the_Northern_Region,train,with_knowledge_graph,0,232
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/French_west_africa.png/lossless-page1-1024px-French_west_africa.png.jpg,http://en.wikipedia.org/wiki/French_West_Africa,train,with_foundation_model,0,233
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Newbury%2C_Site_of_the_Second_Battle_of_Newbury_1644_-_geograph.org.uk_-_1656273.jpg/lossless-page1-1024px-Newbury%2C_Site_of_the_Second_Battle_of_Newbury_1644_-_geograph.org.uk_-_1656273.jpg.jpg,http://en.wikipedia.org/wiki/Second_Battle_of_Newbury,train,with_knowledge_graph,0,234
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Kenya_relief_location_map.jpg/lossless-page1-1024px-Kenya_relief_location_map.jpg.jpg,http://en.wikipedia.org/wiki/Garissa_University_College_attack,train,with_knowledge_graph,0,235
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Captured_Red_women_in_Syrj%C3%A4ntaka_1918.jpg/lossless-page1-1024px-Captured_Red_women_in_Syrj%C3%A4ntaka_1918.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Syrj%C3%A4ntaka,train,with_knowledge_graph,0,236
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Manchester_Evening_News_Arena_-_geograph.org.uk_-_1931437.jpg/lossless-page1-1024px-Manchester_Evening_News_Arena_-_geograph.org.uk_-_1931437.jpg.jpg,http://simple.wikipedia.org/wiki/Manchester_Arena_bombing,train,with_foundation_model,0,237
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Cercodeoviedo2.jpg/lossless-page1-1024px-Cercodeoviedo2.jpg.jpg,http://en.wikipedia.org/wiki/Siege_of_Oviedo,train,with_knowledge_graph,0,238
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Al-Noor_Islamic_Centre_%286%29.jpg/lossless-page1-1024px-Al-Noor_Islamic_Centre_%286%29.jpg.jpg,http://en.wikipedia.org/wiki/B%C3%A6rum_mosque_shooting,train,with_knowledge_graph,0,239
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Into_the_Jaws_of_Death_23-0455M_edit.jpg/lossless-page1-1024px-Into_the_Jaws_of_Death_23-0455M_edit.jpg.jpg,http://en.wikipedia.org/wiki/Normandy_landings,train,with_knowledge_graph,0,240
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Commando_eagle.jpg/lossless-page1-1024px-Commando_eagle.jpg.jpg,http://en.wikipedia.org/wiki/Operation_Commando_Eagle,train,with_knowledge_graph,0,241
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/030Arab.jpg/lossless-page1-1024px-030Arab.jpg.jpg,http://en.wikipedia.org/wiki/Arab_Revolt,train,with_knowledge_graph,0,242
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bret_08-22-1999_1431Z.png/lossless-page1-1024px-Bret_08-22-1999_1431Z.png.jpg,http://en.wikipedia.org/wiki/Hurricane_Bret,train,with_knowledge_graph,0,243
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Cannon_Row.jpg/lossless-page1-1024px-Cannon_Row.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Chickamauga,train,with_knowledge_graph,0,244
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Operation_Dragoon_invasion_fleet_1944.jpg/lossless-page1-1024px-Operation_Dragoon_invasion_fleet_1944.jpg.jpg,http://en.wikipedia.org/wiki/Operation_Dragoon,train,with_knowledge_graph,0,245
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Location_Brunei_ASEAN.svg/lossless-page1-1024px-Location_Brunei_ASEAN.svg.jpg,http://en.wikipedia.org/wiki/LGBT_rights_in_Brunei,train,with_foundation_model,0,246
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Flores_1973-04-28.png/lossless-page1-1024px-Flores_1973-04-28.png.jpg,http://en.wikipedia.org/wiki/1973_Flores_cyclone,train,with_knowledge_graph,0,247
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/County_Wexford_-_The_Three_Rocks_Monument_-_20051227140423.jpg/lossless-page1-1024px-County_Wexford_-_The_Three_Rocks_Monument_-_20051227140423.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Three_Rocks,train,with_knowledge_graph,0,248
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Migrant_agricultural_worker%27s_family%2C_Nipomo%2C_California_ppmsca03054u.jpg/lossless-page1-1024px-Migrant_agricultural_worker%27s_family%2C_Nipomo%2C_California_ppmsca03054u.jpg.jpg,http://en.wikipedia.org/wiki/Florence_Owens_Thompson,,manually_curated,0,249
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Tijuana_Tierra_y_Libertad_1911.jpg/lossless-page1-1024px-Tijuana_Tierra_y_Libertad_1911.jpg.jpg,http://en.wikipedia.org/wiki/Magonista_rebellion_of_1911,train,with_knowledge_graph,0,250
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Jackson_and_Weatherford.jpg/lossless-page1-1024px-Jackson_and_Weatherford.jpg.jpg,http://en.wikipedia.org/wiki/Creek_War,train,with_knowledge_graph,0,251
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Thur%C3%B3czy_Tat%C3%A1rj%C3%A1r%C3%A1s.JPG/lossless-page1-1024px-Thur%C3%B3czy_Tat%C3%A1rj%C3%A1r%C3%A1s.JPG.jpg,http://en.wikipedia.org/wiki/First_Mongol_invasion_of_Hungary,train,with_knowledge_graph,0,252
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Bombardment_of_Fort_Sumter.jpg/lossless-page1-1024px-Bombardment_of_Fort_Sumter.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Fort_Sumter,train,with_knowledge_graph,0,253
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Sukarni_Kartodiwirjo_Konstituante_Murba.jpg/lossless-page1-1024px-Sukarni_Kartodiwirjo_Konstituante_Murba.jpg.jpg,http://en.wikipedia.org/wiki/Sukarni,train,with_knowledge_graph,0,254
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Africa_and_the_American_Flag.jpg/lossless-page1-1024px-Africa_and_the_American_Flag.jpg.jpg,http://en.wikipedia.org/wiki/African_Slave_Trade_Patrol,train,with_knowledge_graph,0,255
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/SpaceShip_2_VSS_Enterprise.jpg/lossless-page1-1024px-SpaceShip_2_VSS_Enterprise.jpg.jpg,http://en.wikipedia.org/wiki/VSS_Enterprise_crash,train,with_knowledge_graph,0,256
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/George_C_Wallace.jpg/lossless-page1-1024px-George_C_Wallace.jpg.jpg,http://en.wikipedia.org/wiki/George_Wallace,train,with_knowledge_graph,0,257
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Tokat_districts.png/lossless-page1-1024px-Tokat_districts.png.jpg,http://en.wikipedia.org/wiki/Re%C5%9Fadiye_shooting,train,with_knowledge_graph,0,258
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Moments_of_Mourn_For_Alan_Kurdi_DI_September_2015_%28cropped%29.jpg/lossless-page1-1024px-Moments_of_Mourn_For_Alan_Kurdi_DI_September_2015_%28cropped%29.jpg.jpg,http://en.wikipedia.org/wiki/Death_of_Alan_Kurdi,,manually_curated,0,259
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Swissair_Coronado_HB-ICD_%27Baselland%27.jpg/lossless-page1-1024px-Swissair_Coronado_HB-ICD_%27Baselland%27.jpg.jpg,http://en.wikipedia.org/wiki/Swissair_Flight_330,train,with_knowledge_graph,0,260
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Tel_Aviv_map-plain.png/lossless-page1-1024px-Tel_Aviv_map-plain.png.jpg,http://en.wikipedia.org/wiki/Stage_Club_bombing,train,with_knowledge_graph,0,261
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Protesters_outside_the_Minneapolis_3rd_Police_Precinct_May_28_2020.jpg/lossless-page1-1024px-Protesters_outside_the_Minneapolis_3rd_Police_Precinct_May_28_2020.jpg.jpg,http://simple.wikipedia.org/wiki/George_Floyd_protests,train,with_foundation_model,0,262
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Rescue_on_Pit_River_Bridge.jpg/lossless-page1-1024px-Rescue_on_Pit_River_Bridge.jpg.jpg,http://en.wikipedia.org/wiki/Pulitzer_Prize_for_Photography,,manually_curated,0,263
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/The_British_Empire.png/lossless-page1-1024px-The_British_Empire.png.jpg,http://en.wikipedia.org/wiki/British_Empire,train,with_foundation_model,0,264
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/TS_Thelma_04_nov_1991_0511Z.jpg/lossless-page1-1024px-TS_Thelma_04_nov_1991_0511Z.jpg.jpg,http://en.wikipedia.org/wiki/Tropical_Storm_Thelma,train,with_knowledge_graph,0,265
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Kurdish_refugees_in_camp_sites_along_the_Turkey-Iraq_border%2C_1991.jpg/lossless-page1-1024px-Kurdish_refugees_in_camp_sites_along_the_Turkey-Iraq_border%2C_1991.jpg.jpg,http://en.wikipedia.org/wiki/Iraqi%E2%80%93Kurdish_conflict,train,with_knowledge_graph,0,266
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Praha_1989-11-25%2C_Letn%C3%A1%2C_dav_%2801%29.jpg/lossless-page1-1024px-Praha_1989-11-25%2C_Letn%C3%A1%2C_dav_%2801%29.jpg.jpg,http://en.wikipedia.org/wiki/Velvet_Revolution,train,with_knowledge_graph,0,267
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Japanese_troops_final_stages_to_conquest_Singapore%2C_Johore_Bahru_%28AWM_127900%29.JPG/lossless-page1-1024px-Japanese_troops_final_stages_to_conquest_Singapore%2C_Johore_Bahru_%28AWM_127900%29.JPG.jpg,http://en.wikipedia.org/wiki/Malayan_campaign,train,with_knowledge_graph,0,268
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Elevsjuliao1.jpg/lossless-page1-1024px-Elevsjuliao1.jpg.jpg,http://en.wikipedia.org/wiki/Municipal_Library_Elevator_Coup,train,with_knowledge_graph,0,269
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Fort_Marr.JPG/lossless-page1-1024px-Fort_Marr.JPG.jpg,http://simple.wikipedia.org/wiki/Trail_of_Tears,train,with_foundation_model,0,270
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Michael_Strank.jpg/lossless-page1-1024px-Michael_Strank.jpg.jpg,http://en.wikipedia.org/wiki/Michael_Strank,,manually_curated,0,271
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Alcazar_of_Toledo_-_Toledo%2C_Spain_-_Dec_2006.jpg/lossless-page1-1024px-Alcazar_of_Toledo_-_Toledo%2C_Spain_-_Dec_2006.jpg.jpg,http://en.wikipedia.org/wiki/Siege_of_the_Alc%C3%A1zar,train,with_knowledge_graph,0,272
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Gaznaly-seljuk_Dandanaqan.jpg/lossless-page1-1024px-Gaznaly-seljuk_Dandanaqan.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Dandanaqan,train,with_knowledge_graph,0,273
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Umar_khalid.jpg/lossless-page1-1024px-Umar_khalid.jpg.jpg,http://en.wikipedia.org/wiki/Umar_Khalid,train,with_knowledge_graph,0,274
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Montgomery%27s_Tavern.jpg/lossless-page1-1024px-Montgomery%27s_Tavern.jpg.jpg,http://en.wikipedia.org/wiki/Upper_Canada_Rebellion,train,with_knowledge_graph,0,275
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Republican_troops_during_the_July_1936_uprising_in_Barcelona.jpg/lossless-page1-1024px-Republican_troops_during_the_July_1936_uprising_in_Barcelona.jpg.jpg,http://en.wikipedia.org/wiki/July_1936_military_uprising_in_Barcelona,train,with_knowledge_graph,0,276
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Roger_Fenton_-_Shadow_of_the_Valley_of_Death.jpg/lossless-page1-1024px-Roger_Fenton_-_Shadow_of_the_Valley_of_Death.jpg.jpg,http://en.wikipedia.org/wiki/100_Photographs_that_Changed_the_World,,manually_curated,0,277
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/ProtestosRCTV.jpg/lossless-page1-1024px-ProtestosRCTV.jpg.jpg,http://en.wikipedia.org/wiki/2007_Venezuelan_RCTV_protests,train,with_knowledge_graph,0,278
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Mattie_Stepanek.jpg/lossless-page1-1024px-Mattie_Stepanek.jpg.jpg,http://en.wikipedia.org/wiki/Mattie_Stepanek,train,with_knowledge_graph,0,279
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Cyclone_Althea_satellite_23_December.jpg/lossless-page1-1024px-Cyclone_Althea_satellite_23_December.jpg.jpg,http://en.wikipedia.org/wiki/Cyclone_Althea,train,with_knowledge_graph,0,280
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Wiki_dornierdo228_lgw1.jpg/lossless-page1-1024px-Wiki_dornierdo228_lgw1.jpg.jpg,http://en.wikipedia.org/wiki/TACV_Flight_5002,train,with_knowledge_graph,0,281
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Kahovka_English_tank.jpg/lossless-page1-1024px-Kahovka_English_tank.jpg.jpg,http://en.wikipedia.org/wiki/Northern_Taurida_Operation,train,with_knowledge_graph,0,282
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Acci%C3%B3n_del_castillo_de_Maracaibo.jpg/lossless-page1-1024px-Acci%C3%B3n_del_castillo_de_Maracaibo.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Lake_Maracaibo,train,with_knowledge_graph,0,283
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/914792-protesto_copa_rio_de_janeiro-2427.jpg/lossless-page1-1024px-914792-protesto_copa_rio_de_janeiro-2427.jpg.jpg,http://en.wikipedia.org/wiki/2014_protests_in_Brazil,train,with_knowledge_graph,0,284
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Airfranceflight358.jpg/lossless-page1-1024px-Airfranceflight358.jpg.jpg,http://en.wikipedia.org/wiki/Air_France_Flight_358,train,with_knowledge_graph,0,285
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Manuel_Lopez_Lopez_-_Fue_muerta_y_destroiada_nel_campo_esta_infelir_p._haver_resistido_alos_deseos_brutales_de_los_negros_y_el_ni%C3%B1o_pererio_de_hambre_asulado_buscando_el_becho_yerto_desu_madre.jpg/lossless-page1-1024px-Manuel_Lopez_Lopez_-_Fue_muerta_y_destroiada_nel_campo_esta_infelir_p._haver_resistido_alos_deseos_brutales_de_los_negros_y_el_ni%C3%B1o_pererio_de_hambre_asulado_buscando_el_becho_yerto_desu_madre.jpg.jpg,http://en.wikipedia.org/wiki/1804_Haiti_massacre,test,with_foundation_model,0,286
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Election_results_of_presidential_elections_in_2013._For_state..png/lossless-page1-1024px-Election_results_of_presidential_elections_in_2013._For_state..png.jpg,http://en.wikipedia.org/wiki/2013_Venezuelan_presidential_election_protests,train,with_knowledge_graph,0,287
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Manzanar_Relocation_Center%2C_Manzanar%2C_California._Street_scene_of_barrack_homes..._-_NARA_-_538128_-_restored.png/lossless-page1-1024px-Manzanar_Relocation_Center%2C_Manzanar%2C_California._Street_scene_of_barrack_homes..._-_NARA_-_538128_-_restored.png.jpg,http://en.wikipedia.org/wiki/Manzanar,train,with_foundation_model,0,288
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Halis-Ihsan_Nuri-Ferzende.jpg/lossless-page1-1024px-Halis-Ihsan_Nuri-Ferzende.jpg.jpg,http://en.wikipedia.org/wiki/Ararat_rebellion,train,with_knowledge_graph,0,289
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Iraqi_Sandstorm.jpg/lossless-page1-1024px-Iraqi_Sandstorm.jpg.jpg,http://simple.wikipedia.org/wiki/2003_invasion_of_Iraq,train,with_foundation_model,0,290
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Tiananmen_Square%2C_Beijing%2C_China_1988_%281%29.jpg/lossless-page1-1024px-Tiananmen_Square%2C_Beijing%2C_China_1988_%281%29.jpg.jpg,http://en.wikipedia.org/wiki/1989_Tiananmen_Square_protests,train,with_foundation_model,0,291
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Benjamin_Tanner_-_The_Burning_of_the_Theatre_in_Richmond%2C_Virginia%2C_1811.jpg/lossless-page1-1024px-Benjamin_Tanner_-_The_Burning_of_the_Theatre_in_Richmond%2C_Virginia%2C_1811.jpg.jpg,http://en.wikipedia.org/wiki/Richmond_Theatre_fire,train,with_knowledge_graph,0,292
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Dublin_Airport_1971_01_%40chesi.jpg/lossless-page1-1024px-Dublin_Airport_1971_01_%40chesi.jpg.jpg,http://en.wikipedia.org/wiki/Dublin_Airport_bombing,train,with_knowledge_graph,0,293
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Traintop1.jpg/lossless-page1-1024px-Traintop1.jpg.jpg,http://en.wikipedia.org/wiki/Revolt_of_the_Czechoslovak_Legion,train,with_knowledge_graph,0,294
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Upperville-battle.jpg/lossless-page1-1024px-Upperville-battle.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Upperville,train,with_knowledge_graph,0,295
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Land_mine_victim_1_%284364925531%29.jpg/lossless-page1-1024px-Land_mine_victim_1_%284364925531%29.jpg.jpg,http://en.wikipedia.org/wiki/Mozambican_Civil_War,train,with_knowledge_graph,0,296
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Operaci%C3%B3n_Rosario-Soldados_argentinos_en_Stanley.jpg/lossless-page1-1024px-Operaci%C3%B3n_Rosario-Soldados_argentinos_en_Stanley.jpg.jpg,http://en.wikipedia.org/wiki/Falklands_War,test,with_foundation_model,0,297
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Khusraw_and_Bahram_Chubin_im_battle.jpg/lossless-page1-1024px-Khusraw_and_Bahram_Chubin_im_battle.jpg.jpg,http://en.wikipedia.org/wiki/Sasanian_civil_war_of_589%E2%80%93591,train,with_knowledge_graph,0,298
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/TrailofTearsMemorial-3.jpg/lossless-page1-1024px-TrailofTearsMemorial-3.jpg.jpg,http://en.wikipedia.org/wiki/Trail_of_Tears,train,with_foundation_model,0,299
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Turkey_marmara_region.png/lossless-page1-1024px-Turkey_marmara_region.png.jpg,http://en.wikipedia.org/wiki/2009_Turkish_flash_floods,train,with_knowledge_graph,0,300
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Derry%2C_Ireland_1607.jpg/lossless-page1-1024px-Derry%2C_Ireland_1607.jpg.jpg,http://en.wikipedia.org/wiki/Burning_of_Derry,train,with_knowledge_graph,0,301
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Angara_Airlines_Antonov_An-24RV_Osokin_Feb_2011.jpg/lossless-page1-1024px-Angara_Airlines_Antonov_An-24RV_Osokin_Feb_2011.jpg.jpg,http://en.wikipedia.org/wiki/Angara_Airlines_Flight_9007,train,with_knowledge_graph,0,302
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/General_Government_for_the_occupied_Polish_territories_%281941%29.png/lossless-page1-1024px-General_Government_for_the_occupied_Polish_territories_%281941%29.png.jpg,http://en.wikipedia.org/wiki/Zamo%C5%9B%C4%87_uprising,train,with_knowledge_graph,0,303
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Sagisag_ng_Pangulo_ng_Pilipinas_FM.png/lossless-page1-1024px-Sagisag_ng_Pangulo_ng_Pilipinas_FM.png.jpg,http://en.wikipedia.org/wiki/Ferdinand_Marcos,train,with_foundation_model,0,304
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/ArmenianStamps-175a.jpg/lossless-page1-1024px-ArmenianStamps-175a.jpg.jpg,http://en.wikipedia.org/wiki/Armenian_parliament_shooting,train,with_knowledge_graph,0,305
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Fulgencio_Batista%2C_1938.jpg/lossless-page1-1024px-Fulgencio_Batista%2C_1938.jpg.jpg,http://simple.wikipedia.org/wiki/Fulgencio_Batista,train,with_foundation_model,0,306
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Ajkai_v%C3%B6r%C3%B6siszap-katasztr%C3%B3fa_v%C3%A1zlat_2010-10-04.svg/lossless-page1-1024px-Ajkai_v%C3%B6r%C3%B6siszap-katasztr%C3%B3fa_v%C3%A1zlat_2010-10-04.svg.jpg,http://en.wikipedia.org/wiki/Ajka_alumina_plant_accident,train,with_knowledge_graph,0,307
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Indian_Rebellion_of_1857.jpg/lossless-page1-1024px-Indian_Rebellion_of_1857.jpg.jpg,http://en.wikipedia.org/wiki/Indian_Rebellion_of_1857,train,with_foundation_model,0,308
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Chicago_in_Flames_by_Currier_%26_Ives%2C_1871_%28cropped%29.jpg/lossless-page1-1024px-Chicago_in_Flames_by_Currier_%26_Ives%2C_1871_%28cropped%29.jpg.jpg,http://en.wikipedia.org/wiki/Great_Chicago_Fire,train,with_knowledge_graph,0,309
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Flickr_-_Government_Press_Office_%28GPO%29_-_ALUF_AVRAHAM_ADAN.jpg/lossless-page1-1024px-Flickr_-_Government_Press_Office_%28GPO%29_-_ALUF_AVRAHAM_ADAN.jpg.jpg,http://en.wikipedia.org/wiki/Avraham_Adan,,manually_curated,0,310
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Harvey_Milk_at_Gay_Pride_San_Jose%2C_June_1978_%28cropped%29.jpg/lossless-page1-1024px-Harvey_Milk_at_Gay_Pride_San_Jose%2C_June_1978_%28cropped%29.jpg.jpg,http://en.wikipedia.org/wiki/Harvey_Milk,train,with_foundation_model,0,311
